E [keV] 	 mu/rho (tissue)    	 mu/rho (bone)      	 mu/rho (water) 
1454.0  	 0.05793983403673079 	 0.05432431615228482 	 0.058483341936420956 
1455.0  	 0.05791914885488807 	 0.054305123694558914 	 0.05846245960654988 
1456.0  	 0.05789848494942341 	 0.05428595127718114 	 0.05844159918777232 
1457.0  	 0.05787784229168128 	 0.054266798869668426 	 0.05842076065451157 
1458.0  	 0.05785722085305073 	 0.05424766644159841 	 0.05839994398121431 
1459.0  	 0.057836620604965215 	 0.05422855396260928 	 0.058379149142350664 
1460.0  	 0.057816041518902725 	 0.05420946140239971 	 0.058358376112414255 
1461.0  	 0.057795483566385406 	 0.05419038873072848 	 0.05833762486592209 
1462.0  	 0.05777494671897986 	 0.0541713359174146 	 0.058316895377414836 
1463.0  	 0.05775443094829704 	 0.05415230293233716 	 0.05829618762145693 
1464.0  	 0.05773393622599188 	 0.054133289745434965 	 0.058275501572636286 
1465.0  	 0.05771346252376349 	 0.054114296326706474 	 0.05825483720556458 
1466.0  	 0.057693009813355234 	 0.05409532264620993 	 0.05823419449487748 
1467.0  	 0.057672578066554396 	 0.0540763686740628 	 0.05821357341523431 
1468.0  	 0.05765216725519224 	 0.054057434380441916 	 0.05819297394131836 
1469.0  	 0.05763177735114397 	 0.05403851973558324 	 0.05817239604783686 
1470.0  	 0.057611408326328696 	 0.05401962470978178 	 0.05815183970952108 
1471.0  	 0.05759106015270925 	 0.05400074927339132 	 0.058131304901126224 
1472.0  	 0.05757073280229238 	 0.053981893396824514 	 0.058110791597431787 
1473.0  	 0.05755042624712844 	 0.0539630570505525 	 0.05809029977324128 
1474.0  	 0.057530140459311464 	 0.05394424020510494 	 0.05806982940338246 
1475.0  	 0.05750987541097903 	 0.05392544283106969 	 0.05804938046270723 
1476.0  	 0.057489631074312326 	 0.05390666489909296 	 0.05802895292609191 
1477.0  	 0.057469407421536084 	 0.05388790637987892 	 0.058008546768437176 
1478.0  	 0.0574492044249183 	 0.05386916724418963 	 0.05798816196466794 
1479.0  	 0.05742902205677052 	 0.05385044746284498 	 0.05796779848973368 
1480.0  	 0.05740886028944751 	 0.05383174700672247 	 0.05794745631860827 
1481.0  	 0.057388719095347276 	 0.05381306584675704 	 0.05792713542629007 
1482.0  	 0.057368598446911265 	 0.0537944039539412 	 0.05790683578780221 
1483.0  	 0.05734849831662372 	 0.05377576129932444 	 0.057886557378192115 
1484.0  	 0.05732841867701234 	 0.05375713785401358 	 0.05786630017253211 
1485.0  	 0.05730835950064759 	 0.05373853358917223 	 0.05784606414591903 
1486.0  	 0.05728832076014308 	 0.053719948476020934 	 0.05782584927347453 
1487.0  	 0.05726830242815536 	 0.05370138248583698 	 0.057805655530345085 
1488.0  	 0.05724830447738384 	 0.05368283558995414 	 0.05778548289170187 
1489.0  	 0.0572283268805706 	 0.05366430775976258 	 0.057765331332740845 
1490.0  	 0.05720836961050076 	 0.05364579896670897 	 0.0577452008286831 
1491.0  	 0.05718843264000198 	 0.053627309182295996 	 0.05772509135477444 
1492.0  	 0.057168515941944616 	 0.053608838378082446 	 0.05770500288628573 
1493.0  	 0.05714861948924161 	 0.053590386525683 	 0.05768493539851276 
1494.0  	 0.057128743254848444 	 0.05357195359676811 	 0.0576648888667764 
1495.0  	 0.057108887211763056 	 0.053553539563063926 	 0.05764486326642254 
1496.0  	 0.05708905133302599 	 0.053535144396352166 	 0.05762485857282236 
1497.0  	 0.05706923559171993 	 0.0535167680684698 	 0.05760487476137189 
1498.0  	 0.057049439960970096 	 0.05349841055130928 	 0.057584911807492645 
1499.0  	 0.057029664413943755 	 0.05348007181681796 	 0.057564969686631065 
1500.0  	 0.057009908923850536 	 0.05346175183699837 	 0.057545048374259014 
1501.0  	 0.056990173460699386 	 0.05344345058229593 	 0.05752514784123194 
1502.0  	 0.05697045798160487 	 0.05342516801678035 	 0.05750526803991381 
1503.0  	 0.05695076244057615 	 0.053406904103011424 	 0.057485408918188846 
1504.0  	 0.056931086791768025 	 0.05338865880365509 	 0.057465570424115126 
1505.0  	 0.05691143098948012 	 0.05337043208148277 	 0.05744575250592353 
1506.0  	 0.056891794988156726 	 0.05335222389937136 	 0.05742595511201755 
1507.0  	 0.05687217874238565 	 0.053334034220302404 	 0.057406178190972004 
1508.0  	 0.056852582206898296 	 0.05331586300736216 	 0.0573864216915329 
1509.0  	 0.05683300533656875 	 0.053297710223740954 	 0.05736668556261654 
1510.0  	 0.05681344808641328 	 0.053279575832732906 	 0.05734696975330873 
1511.0  	 0.05679391041158983 	 0.053261459797735514 	 0.05732727421286432 
1512.0  	 0.05677439226739737 	 0.05324336208224928 	 0.05730759889070629 
1513.0  	 0.056754893609275645 	 0.05322528264987748 	 0.05728794373642546 
1514.0  	 0.056735414392804155 	 0.053207221464325535 	 0.05726830869977931 
1515.0  	 0.05671595457370212 	 0.05318917848940093 	 0.05724869373069183 
1516.0  	 0.05669651410782762 	 0.0531711536890127 	 0.05722909877925253 
1517.0  	 0.056677092951177115 	 0.053153147027171 	 0.057209523795715894 
1518.0  	 0.05665769105988509 	 0.05313515846798699 	 0.057189968730500806 
1519.0  	 0.05663830839022326 	 0.05311718797567219 	 0.057170433534189734 
1520.0  	 0.056618944898600254 	 0.05309923551453835 	 0.0571509181575282 
1521.0  	 0.05659960054156095 	 0.053081301048996915 	 0.05713142255142412 
1522.0  	 0.05658027527578605 	 0.05306338454355886 	 0.057111946666947154 
1523.0  	 0.05656096905809163 	 0.05304548596283424 	 0.05709249045532815 
1524.0  	 0.05654168184542835 	 0.05302760527153169 	 0.05707305386795829 
1525.0  	 0.05652241359488122 	 0.05300974243445839 	 0.05705363685638869 
1526.0  	 0.056503164263668935 	 0.05299189741651947 	 0.05703423937232968 
1527.0  	 0.056483933809143516 	 0.05297407018271785 	 0.05701486136765028 
1528.0  	 0.05646472218878951 	 0.05295626069815363 	 0.05699550279437724 
1529.0  	 0.05644552936022388 	 0.05293846892802408 	 0.05697616360469497 
1530.0  	 0.0564263552811952 	 0.05292069483762304 	 0.056956843750944425 
1531.0  	 0.0564071999095832 	 0.05290293839234065 	 0.05693754318562273 
1532.0  	 0.05638806320339844 	 0.05288519955766313 	 0.056918261861382574 
1533.0  	 0.056368945120781604 	 0.052867478299172224 	 0.05689899973103151 
1534.0  	 0.05634984562000316 	 0.052849774582545146 	 0.05687975674753146 
1535.0  	 0.05633076465946277 	 0.05283208837355394 	 0.056860532863997976 
1536.0  	 0.056311702197688794 	 0.05281441963806531 	 0.056841328033699755 
1537.0  	 0.05629265819333808 	 0.052796768342040466 	 0.056822142210058116 
1538.0  	 0.056273632605194884 	 0.05277913445153434 	 0.0568029753466461 
1539.0  	 0.05625462539217107 	 0.0527615179326957 	 0.05678382739718821 
1540.0  	 0.0562356365133051 	 0.05274391875176653 	 0.05676469831555962 
1541.0  	 0.05621666592776186 	 0.05272633687508193 	 0.05674558805578573 
1542.0  	 0.056197713594832215 	 0.05270877226906966 	 0.05672649657204156 
1543.0  	 0.05617877947393212 	 0.052691224900249745 	 0.05670742381865091 
1544.0  	 0.05615986352460263 	 0.0526736947352343 	 0.05668836975008617 
1545.0  	 0.056140965706509297 	 0.052656181740727226 	 0.05666933432096759 
1546.0  	 0.056122085979441565 	 0.0526386858835238 	 0.05665031748606265 
1547.0  	 0.056103224303312285 	 0.05262120713051028 	 0.05663131920028542 
1548.0  	 0.05608438063815757 	 0.05260374544866381 	 0.056612339418696325 
1549.0  	 0.056065554944135974 	 0.052586300805051944 	 0.05659337809650118 
1550.0  	 0.0560467471815282 	 0.05256887316683238 	 0.0565744351890509 
1551.0  	 0.05602795731073663 	 0.052551462501252595 	 0.056555510651840786 
1552.0  	 0.05600918529228487 	 0.05253406877564969 	 0.0565366044405101 
1553.0  	 0.05599043108681735 	 0.05251669195744991 	 0.05651771651084145 
1554.0  	 0.05597169465509864 	 0.05249933201416836 	 0.05649884681876013 
1555.0  	 0.055952975958013317 	 0.052481988913408814 	 0.056479995320333765 
1556.0  	 0.05593427495656536 	 0.05246466262286336 	 0.056461161971771694 
1557.0  	 0.05591559161187764 	 0.05244735311031193 	 0.05644234672942429 
1558.0  	 0.055896925885191705 	 0.05243006034362234 	 0.056423549549782695 
1559.0  	 0.055878277737866994 	 0.052412784290749574 	 0.05640477038947794 
1560.0  	 0.05585964713138076 	 0.05239552491973589 	 0.05638600920528077 
1561.0  	 0.05584103402732738 	 0.05237828219871021 	 0.0563672659541008 
1562.0  	 0.0558224383874181 	 0.052361056095888016 	 0.05634854059298619 
1563.0  	 0.055803860173480324 	 0.052343846579570856 	 0.05632983307912291 
1564.0  	 0.055785299347457615 	 0.052326653618146354 	 0.05631114336983455 
1565.0  	 0.05576675587140878 	 0.05230947718008756 	 0.05629247142258137 
1566.0  	 0.05574822970750789 	 0.052292317233953 	 0.05627381719496016 
1567.0  	 0.05572972081804348 	 0.05227517374838603 	 0.05625518064470341 
1568.0  	 0.05571122916541841 	 0.052258046692114896 	 0.05623656172967907 
1569.0  	 0.05569275471214921 	 0.05224093603395215 	 0.05621796040788978 
1570.0  	 0.055674297420865985 	 0.0522238417427947 	 0.05619937663747267 
1571.0  	 0.05565585725431149 	 0.05220676378762301 	 0.05618081037669834 
1572.0  	 0.055637434175341303 	 0.05218970213750142 	 0.056162261583971015 
1573.0  	 0.055619028146922884 	 0.05217265676157737 	 0.05614373021782744 
1574.0  	 0.05560063913213556 	 0.05215562762908139 	 0.05612521623693675 
1575.0  	 0.05558226709416992 	 0.05213861470932675 	 0.05610671960009984 
1576.0  	 0.0555639119963273 	 0.052121617971709104 	 0.0560882402662488 
1577.0  	 0.05554557380201973 	 0.05210463738570634 	 0.05606977819444657 
1578.0  	 0.05552725247476914 	 0.052087672920878215 	 0.056051333343886324 
1579.0  	 0.055508947978207275 	 0.052070724546866134 	 0.056032905673891104 
1580.0  	 0.05549066027607501 	 0.05205379223339274 	 0.05601449514391309 
1581.0  	 0.05547238933222215 	 0.05203687595026186 	 0.05599610171353338 
1582.0  	 0.055454135110606956 	 0.05201997566735799 	 0.055977725342461336 
1583.0  	 0.055435897575295844 	 0.0520030913546463 	 0.055959365990534235 
1584.0  	 0.055417676690462776 	 0.051986222982172044 	 0.055941023617716634 
1585.0  	 0.05539947242038906 	 0.051969370520060565 	 0.05592269818409995 
1586.0  	 0.05538128472946285 	 0.05195253393851679 	 0.05590438964990197 
1587.0  	 0.055363113582178984 	 0.05193571320782526 	 0.05588609797546661 
1588.0  	 0.05534495894313816 	 0.05191890829834952 	 0.05586782312126294 
1589.0  	 0.055326820777046995 	 0.051902119180532155 	 0.05584956504788524 
1590.0  	 0.05530869904871737 	 0.05188534582489426 	 0.055831323716052136 
1591.0  	 0.05529059372306615 	 0.051868588202035416 	 0.05581309908660638 
1592.0  	 0.05527250476511468 	 0.0518518462826332 	 0.0557948911205142 
1593.0  	 0.055254432139988756 	 0.051835120037443214 	 0.05577669977886515 
1594.0  	 0.05523637581291772 	 0.05181840943729848 	 0.05575852502287116 
1595.0  	 0.05521833574923454 	 0.051801714453109465 	 0.055740366813866564 
1596.0  	 0.0552003119143752 	 0.05178503505586364 	 0.05572222511330731 
1597.0  	 0.05518230427387834 	 0.05176837121662533 	 0.05570409988277067 
1598.0  	 0.055164312793385004 	 0.05175172290653539 	 0.05568599108395473 
1599.0  	 0.05514633743863816 	 0.05173509009681107 	 0.05566789867867799 
1600.0  	 0.05512837817548236 	 0.05171847275874556 	 0.05564982262887882 
1601.0  	 0.05511043496986334 	 0.05170187086370784 	 0.05563176289661506 
1602.0  	 0.05509250778782775 	 0.051685284383142516 	 0.05561371944406361 
1603.0  	 0.055074596595522815 	 0.051668713288569534 	 0.05559569223352006 
1604.0  	 0.05505670135919567 	 0.05165215755158369 	 0.05557768122739796 
1605.0  	 0.05503882204519345 	 0.0516356171438548 	 0.05555968638822875 
1606.0  	 0.05502095861996253 	 0.05161909203712703 	 0.05554170767866096 
1607.0  	 0.05500311105004846 	 0.051602582203219 	 0.05552374506146016 
1608.0  	 0.054985279302095375 	 0.05158608761402329 	 0.055505798499508145 
1609.0  	 0.05496746334284591 	 0.05156960824150632 	 0.05548786795580282 
1610.0  	 0.0549496631391406 	 0.051553144057708125 	 0.05546995339345757 
1611.0  	 0.05493187865791752 	 0.05153669503474193 	 0.055452054775700844 
1612.0  	 0.05491410986621229 	 0.05152026114479422 	 0.05543417206587596 
1613.0  	 0.0548963567311572 	 0.051503842360124126 	 0.05541630522744023 
1614.0  	 0.054878619219981314 	 0.05148743865306348 	 0.05539845422396501 
1615.0  	 0.05486089730000993 	 0.05147104999601655 	 0.0553806190191351 
1616.0  	 0.05484319093866419 	 0.05145467636145958 	 0.05536279957674819 
1617.0  	 0.05482550010346082 	 0.05143831772194078 	 0.05534499586071456 
1618.0  	 0.0548078247620118 	 0.05142197405007996 	 0.05532720783505675 
1619.0  	 0.05479016488202394 	 0.05140564531856838 	 0.05530943546390897 
1620.0  	 0.05477252043129872 	 0.05138933150016852 	 0.0552916787115169 
1621.0  	 0.054754891377731624 	 0.051373032567713674 	 0.05527393754223698 
1622.0  	 0.054737277689312185 	 0.05135674849410793 	 0.05525621192053629 
1623.0  	 0.054719679334123424 	 0.05134047925232591 	 0.0552385018109921 
1624.0  	 0.054702096280341624 	 0.05132422481541241 	 0.05522080717829129 
1625.0  	 0.054684528496235785 	 0.051307985156482216 	 0.05520312798723005 
1626.0  	 0.05466697595016758 	 0.05129176024871998 	 0.055185464202713544 
1627.0  	 0.054649438610590934 	 0.05127555006537991 	 0.05516781578975543 
1628.0  	 0.0546319164460516 	 0.05125935457978552 	 0.05515018271347754 
1629.0  	 0.05461440942518689 	 0.051243173765329414 	 0.05513256493910933 
1630.0  	 0.05459691751672539 	 0.051227007595473134 	 0.05511496243198765 
1631.0  	 0.054579440689486655 	 0.0512108560437469 	 0.05509737515755633 
1632.0  	 0.05456197891238068 	 0.05119471908374924 	 0.0550798030813656 
1633.0  	 0.05454453215440791 	 0.051178596689147024 	 0.05506224616907198 
1634.0  	 0.05452710038465868 	 0.051162488833675066 	 0.055044704386437736 
1635.0  	 0.054509683572312936 	 0.05114639549113595 	 0.05502717769933046 
1636.0  	 0.054492281686640075 	 0.05113031663539987 	 0.055009666073722874 
1637.0  	 0.0544748946969984 	 0.05111425224040428 	 0.054992169475692194 
1638.0  	 0.054457522572834864 	 0.05109820228015371 	 0.05497468787141986 
1639.0  	 0.05444016528368501 	 0.051082166728719756 	 0.05495722122719135 
1640.0  	 0.054422822799172224 	 0.051066145560240514 	 0.05493976950939536 
1641.0  	 0.05440549508900784 	 0.051050138748920657 	 0.054922332684523956 
1642.0  	 0.05438818212299057 	 0.05103414626903107 	 0.05490491071917176 
1643.0  	 0.05437088387100629 	 0.05101816809490866 	 0.0548875035800358 
1644.0  	 0.05435360030302775 	 0.051002204200956205 	 0.054870111233915116 
1645.0  	 0.05433633138911413 	 0.05098625456164198 	 0.05485273364771029 
1646.0  	 0.054319077099411084 	 0.050970319151499854 	 0.05483537078842331 
1647.0  	 0.05430183740414999 	 0.05095439794512873 	 0.0548180226231569 
1648.0  	 0.054284612273647906 	 0.050938490917192505 	 0.054800689119114315 
1649.0  	 0.05426740167830738 	 0.050922598042419956 	 0.054783370243599104 
1650.0  	 0.05425020558861577 	 0.05090671929560425 	 0.05476606596401441 
1651.0  	 0.05423302397514539 	 0.0508908546516031 	 0.05474877624786298 
1652.0  	 0.05421585680855285 	 0.05087500408533818 	 0.05473150106274653 
1653.0  	 0.05419870405957901 	 0.05085916757179526 	 0.05471424037636556 
1654.0  	 0.05418156569904855 	 0.05084334508602378 	 0.054696994156518894 
1655.0  	 0.05416444169786975 	 0.05082753660313674 	 0.05467976237110339 
1656.0  	 0.05414733202703414 	 0.05081174209831042 	 0.05466254498811353 
1657.0  	 0.05413023665761623 	 0.05079596154678426 	 0.054645341975641096 
1658.0  	 0.054113155560773285 	 0.050780194923860655 	 0.0546281533018749 
1659.0  	 0.05409608870774493 	 0.05076444220490467 	 0.05461097893510024 
1660.0  	 0.05407903606985303 	 0.050748703365344004 	 0.05459381884369885 
1661.0  	 0.05406199761850115 	 0.050732978380668536 	 0.0545766729961482 
1662.0  	 0.05404497332517443 	 0.05071726722643031 	 0.05455954136102137 
1663.0  	 0.05402796316143945 	 0.05070156987824346 	 0.054542423906986805 
1664.0  	 0.054010967098943596 	 0.05068588631178361 	 0.05452532060280763 
1665.0  	 0.05399398510941511 	 0.050670216502788114 	 0.054508231417341714 
1666.0  	 0.053977017164662584 	 0.05065456042705553 	 0.05449115631954099 
1667.0  	 0.05396006323657484 	 0.05063891806044568 	 0.05447409527845133 
1668.0  	 0.05394312329712052 	 0.05062328937887925 	 0.054457048263212134 
1669.0  	 0.05392619731834789 	 0.05060767435833772 	 0.054440015243055986 
1670.0  	 0.05390928527238462 	 0.05059207297486312 	 0.05442299618730839 
1671.0  	 0.05389238713143744 	 0.050576485204557965 	 0.0544059910653874 
1672.0  	 0.05387550286779172 	 0.05056091102358476 	 0.05438899984680318 
1673.0  	 0.05385863245381149 	 0.05054535040816614 	 0.054372022501157864 
1674.0  	 0.05384177586193908 	 0.05052980333458456 	 0.05435505899814518 
1675.0  	 0.053824933064694595 	 0.050514269779181956 	 0.05433810930754993 
1676.0  	 0.05380810403467605 	 0.05049874971835984 	 0.054321173399247975 
1677.0  	 0.05379128874455876 	 0.050483243128578825 	 0.05430425124320565 
1678.0  	 0.05377448716709541 	 0.05046774998635879 	 0.05428734280947971 
1679.0  	 0.05375769927511536 	 0.0504522702682782 	 0.05427044806821661 
1680.0  	 0.05374092504152489 	 0.05043680395097447 	 0.05425356698965271 
1681.0  	 0.053724164439306374 	 0.050421351011143284 	 0.05423669954411338 
1682.0  	 0.053707417441518655 	 0.05040591142553886 	 0.054219845702013277 
1683.0  	 0.053690684021296106 	 0.050390485170973345 	 0.054203005433855464 
1684.0  	 0.053673964151848975 	 0.050375072224316975 	 0.054186178710231556 
1685.0  	 0.053657257806462764 	 0.0503596725624977 	 0.05416936550182115 
1686.0  	 0.053640564958498005 	 0.05034428616250104 	 0.054152565779391516 
1687.0  	 0.053623885581390154 	 0.050328913001369935 	 0.054135779513797416 
1688.0  	 0.05360721964864928 	 0.050313553056204594 	 0.054119006675980796 
1689.0  	 0.0535905671338597 	 0.0502982063041622 	 0.054102247236970276 
1690.0  	 0.05357392801067987 	 0.05028287272245686 	 0.054085501167881064 
1691.0  	 0.0535573022528421 	 0.050267552288359385 	 0.0540687684399146 
1692.0  	 0.05354068983415213 	 0.050252244979197 	 0.05405204902435811 
1693.0  	 0.053524090728489224 	 0.0502369507723534 	 0.054035342892584534 
1694.0  	 0.05350750490980553 	 0.0502216696452683 	 0.054018650016051994 
1695.0  	 0.05349093235212627 	 0.050206401575437626 	 0.05400197036630378 
1696.0  	 0.053474373029548966 	 0.05019114654041283 	 0.05398530391496764 
1697.0  	 0.05345782691624369 	 0.050175904517801226 	 0.053968650633755916 
1698.0  	 0.053441293986452504 	 0.05016067548526547 	 0.053952010494464964 
1699.0  	 0.05342477421448941 	 0.0501454594205236 	 0.053935383468974994 
1700.0  	 0.05340826757473992 	 0.05013025630134875 	 0.05391876952924972 
1701.0  	 0.05339177404166097 	 0.05011506610556896 	 0.05390216864733605 
1702.0  	 0.05337529358978056 	 0.05009988881106708 	 0.053885580795363826 
1703.0  	 0.053358826193697646 	 0.050084724395780614 	 0.05386900594554557 
1704.0  	 0.05334237182808176 	 0.050069572837701394 	 0.05385244407017607 
1705.0  	 0.05332593046767298 	 0.050054434114875736 	 0.05383589514163236 
1706.0  	 0.053309502087281406 	 0.05003930820540385 	 0.05381935913237311 
1707.0  	 0.05329308666178705 	 0.050024195087439945 	 0.05380283601493842 
1708.0  	 0.053276684166139815 	 0.05000909473919211 	 0.05378632576194979 
1709.0  	 0.053260294575358906 	 0.049994007138921916 	 0.05376982834610953 
1710.0  	 0.053243917864532725 	 0.04997893226494435 	 0.05375334374020053 
1711.0  	 0.053227554008818866 	 0.04996387009562783 	 0.053736871917086225 
1712.0  	 0.05321120298344357 	 0.049948820609393825 	 0.053720412849710034 
1713.0  	 0.0531948647637015 	 0.04993378378471662 	 0.05370396651109509 
1714.0  	 0.05317853932495593 	 0.04991875960012351 	 0.053687532874344294 
1715.0  	 0.053162226642637915 	 0.04990374803419425 	 0.053671111912639555 
1716.0  	 0.05314592669224651 	 0.04988874906556112 	 0.05365470359924189 
1717.0  	 0.05312963944934834 	 0.049873762672908675 	 0.05363830790749096 
1718.0  	 0.05311336488957753 	 0.049858788834973654 	 0.05362192481080496 
1719.0  	 0.05309710298863526 	 0.04984382753054477 	 0.053605554282680136 
1720.0  	 0.05308085372228976 	 0.049828878738462555 	 0.05358919629669073 
1721.0  	 0.053064617066375844 	 0.04981394243761913 	 0.05357285082648843 
1722.0  	 0.053048392996794966 	 0.049799018606958234 	 0.053556517845802454 
1723.0  	 0.05303218148951475 	 0.049784107225474855 	 0.053540197328438954 
1724.0  	 0.05301598252056909 	 0.04976920827221533 	 0.053523889248281116 
1725.0  	 0.05299979606605745 	 0.04975432172627682 	 0.05350759357928843 
1726.0  	 0.0529836221021451 	 0.04973944756680754 	 0.053491310295496815 
1727.0  	 0.05296746060506267 	 0.049724585773006334 	 0.053475039371018225 
1728.0  	 0.05295131155110593 	 0.049709736324122636 	 0.0534587807800403 
1729.0  	 0.05293517491663576 	 0.0496948991994564 	 0.05344253449682629 
1730.0  	 0.05291905067807759 	 0.04968007437835762 	 0.05342630049571453 
1731.0  	 0.05290293881192156 	 0.049665261840226606 	 0.0534100787511185 
1732.0  	 0.05288683929472209 	 0.049650461564513554 	 0.053393869237526356 
1733.0  	 0.05287075210309768 	 0.04963567353071845 	 0.05337767192950067 
1734.0  	 0.05285467721373077 	 0.04962089771839091 	 0.053361486801678265 
1735.0  	 0.052838614603367445 	 0.049606134107130134 	 0.05334531382876992 
1736.0  	 0.05282256424881742 	 0.04959138267658465 	 0.053329152985560194 
1737.0  	 0.05280652612695345 	 0.049576643406452146 	 0.053313004246906964 
1738.0  	 0.05279050021471152 	 0.049561916276479386 	 0.05329686758774138 
1739.0  	 0.052774486489090396 	 0.04954720126646206 	 0.05328074298306755 
1740.0  	 0.05275848492715159 	 0.04953249835624468 	 0.053264630407962324 
1741.0  	 0.05274249550601892 	 0.04951780752572021 	 0.053248529837574915 
1742.0  	 0.052726518202878526 	 0.04950312875483018 	 0.05323244124712673 
1743.0  	 0.05271055299497858 	 0.04948846202356449 	 0.05321636461191129 
1744.0  	 0.052694599859629015 	 0.0494738073119611 	 0.05320029990729364 
1745.0  	 0.05267865877420152 	 0.049459164600106104 	 0.05318424710871048 
1746.0  	 0.05266272971612903 	 0.049444533868133404 	 0.05316820619166954 
1747.0  	 0.05264681266290579 	 0.04942991509622461 	 0.053152177131749606 
1748.0  	 0.05263090759208715 	 0.0494153082646091 	 0.05313615990460034 
1749.0  	 0.05261501448128912 	 0.049400713353563504 	 0.053120154485941706 
1750.0  	 0.05259913330818847 	 0.0493861303434119 	 0.05310416085156407 
1751.0  	 0.052583264050522265 	 0.04937155921452547 	 0.053088178977327705 
1752.0  	 0.052567406686087885 	 0.049356999947322414 	 0.05307220883916274 
1753.0  	 0.05255156119274269 	 0.049342452522267884 	 0.05305625041306883 
1754.0  	 0.05253572754840396 	 0.04932791691987376 	 0.05304030367511499 
1755.0  	 0.05251990573104845 	 0.049313393120698434 	 0.05302436860143919 
1756.0  	 0.05250409571871246 	 0.049298881105346845 	 0.05300844516824831 
1757.0  	 0.052488297489491596 	 0.04928438085447032 	 0.05299253335181793 
1758.0  	 0.052472511021540415 	 0.04926989234876629 	 0.05297663312849188 
1759.0  	 0.05245673629307235 	 0.049255415568978216 	 0.05296074447468211 
1760.0  	 0.05244097328235949 	 0.04924095049589552 	 0.05294486736686857 
1761.0  	 0.05242522196773252 	 0.049226497110353415 	 0.0529290017815989 
1762.0  	 0.05240948232758027 	 0.0492120553932327 	 0.05291314769548812 
1763.0  	 0.05239375434034974 	 0.04919762532545975 	 0.05289730508521856 
1764.0  	 0.05237803798454589 	 0.049183206888006314 	 0.05288147392753952 
1765.0  	 0.05236233323873126 	 0.04916880006188923 	 0.052865654199267 
1766.0  	 0.05234664008152601 	 0.049154404828170566 	 0.05284984587728363 
1767.0  	 0.052330958491607696 	 0.04914002116795735 	 0.05283404893853834 
1768.0  	 0.052315288447710995 	 0.04912564906240146 	 0.05281826336004625 
1769.0  	 0.05229962992862751 	 0.049111288492699336 	 0.052802489118888137 
1770.0  	 0.05228398291320569 	 0.04909693944009216 	 0.052786726192210684 
1771.0  	 0.052268347380350626 	 0.04908260188586543 	 0.05277097455722585 
1772.0  	 0.05225272330902377 	 0.04906827581134903 	 0.052755234191210885 
1773.0  	 0.05223711067824288 	 0.04905396119791696 	 0.05273950507150802 
1774.0  	 0.05222150946708169 	 0.04903965802698724 	 0.05272378717552423 
1775.0  	 0.052205919654669926 	 0.049025366280021895 	 0.05270808048073112 
1776.0  	 0.052190341220192935 	 0.04901108593852663 	 0.052692384964664565 
1777.0  	 0.052174774142891546 	 0.04899681698405081 	 0.05267670060492458 
1778.0  	 0.052159218402062106 	 0.04898255939818745 	 0.05266102737917522 
1779.0  	 0.05214367397705599 	 0.048968313162572816 	 0.05264536526514409 
1780.0  	 0.05212814084727959 	 0.048954078258886514 	 0.05262971424062233 
1781.0  	 0.05211261899219402 	 0.0489398546688512 	 0.05261407428346433 
1782.0  	 0.05209710839131529 	 0.04892564237423273 	 0.05259844537158769 
1783.0  	 0.05208160902421352 	 0.04891144135683963 	 0.05258282748297263 
1784.0  	 0.05206612087051342 	 0.04889725159852334 	 0.05256722059566224 
1785.0  	 0.05205064390989364 	 0.04888307308117787 	 0.05255162468776189 
1786.0  	 0.05203517812208677 	 0.04886890578673971 	 0.05253603973743919 
1787.0  	 0.052019723486879284 	 0.04885474969718782 	 0.0525204657229239 
1788.0  	 0.05200427998411111 	 0.04884060479454334 	 0.05250490262250745 
1789.0  	 0.051988847593675676 	 0.048826471060869604 	 0.052489350414542925 
1790.0  	 0.05197342629551967 	 0.04881234847827196 	 0.05247380907744488 
1791.0  	 0.051958016069642746 	 0.048798237028897504 	 0.0524582785896889 
1792.0  	 0.05194261689609765 	 0.04878413669493539 	 0.052442758929811796 
1793.0  	 0.05192722875498969 	 0.04877004745861611 	 0.05242725007641094 
1794.0  	 0.051911851626476865 	 0.048755969302211856 	 0.05241175200814446 
1795.0  	 0.0518964854907695 	 0.04874190220803617 	 0.052396264703730766 
1796.0  	 0.051881130328130264 	 0.048727846158443916 	 0.05238078814194856 
1797.0  	 0.05186578611887379 	 0.04871380113583104 	 0.05236532230163646 
1798.0  	 0.05185045284336669 	 0.04869976712263465 	 0.0523498671616929 
1799.0  	 0.05183513048202728 	 0.04868574410133266 	 0.05233442270107591 
1800.0  	 0.05181981901532543 	 0.04867173205444386 	 0.052318988898802904 
1801.0  	 0.05180451842378245 	 0.048657730964527635 	 0.05230356573395048 
1802.0  	 0.05178922868797092 	 0.048643740814184065 	 0.05228815318565427 
1803.0  	 0.051773949788514524 	 0.04862976158605359 	 0.05227275123310874 
1804.0  	 0.05175868170608774 	 0.04861579326281699 	 0.05225735985556688 
1805.0  	 0.05174342442141601 	 0.048601835827195274 	 0.05224197903234022 
1806.0  	 0.05172817791527517 	 0.04858788926194954 	 0.052226608742798386 
1807.0  	 0.05171294216849163 	 0.04857395354988087 	 0.05221124896636915 
1808.0  	 0.051697717161942026 	 0.04856002867383019 	 0.052195899682538065 
1809.0  	 0.05168250287655323 	 0.048546114616678265 	 0.05218056087084844 
1810.0  	 0.05166729929330192 	 0.04853221136134539 	 0.05216523251090091 
1811.0  	 0.051652106393214665 	 0.04851831889079141 	 0.05214991458235348 
